Date,high,low,adjclose,close,open,volume
2010-04-14,296.4664611816406,292.29730224609375,294.7947998046875,294.7947998046875,295.3253173828125,6798500
2010-04-15,299.2192077636719,294.439453125,297.94793701171875,297.94793701171875,296.3813781738281,13510000
2010-04-16,284.689697265625,275.090087890625,275.350341796875,275.350341796875,281.7817687988281,24446500
2010-04-19,277.27227783203125,272.77276611328125,275.3253173828125,275.3253173828125,274.649658203125,7780200
2010-04-20,280.110107421875,275.8058166503906,277.79779052734375,277.79779052734375,277.36236572265625,5948800
2010-04-21,280.4053955078125,276.3563537597656,277.42742919921875,277.42742919921875,278.5085144042969,4778200
2010-04-22,276.5265197753906,271.94696044921875,273.8038024902344,273.8038024902344,276.2762756347656,6554800
2010-04-23,274.9349365234375,271.4064025878906,272.76776123046875,272.76776123046875,273.8988952636719,4174600
2010-04-26,272.76776123046875,264.869873046875,266.0860900878906,266.0860900878906,272.75775146484375,8728800
2010-04-27,269.4344482421875,263.8788757324219,264.7947998046875,264.7947998046875,264.73974609375,7681700
2010-04-28,267.68267822265625,260.7757873535156,264.85986328125,264.85986328125,266.3163146972656,6805300
2010-04-29,268.5185241699219,263.5986022949219,266.2662658691406,266.2662658691406,266.95196533203125,6111600
2010-04-30,269.1091003417969,262.98297119140625,263.11309814453125,263.11309814453125,265.8308410644531,4865900
2010-05-03,266.7267150878906,262.80279541015625,265.5655517578125,265.5655517578125,263.5135192871094,3711800
2010-05-04,263.6336364746094,252.35736083984375,253.43844604492188,253.43844604492188,263.5235290527344,12140400
2010-05-05,258.11810302734375,250.48548889160156,255.1351318359375,255.1351318359375,250.74073791503906,9155200
2010-05-06,259.0190124511719,230.230224609375,249.58457946777344,249.58457946777344,254.62962341308594,9990100
2010-05-07,252.9129180908203,240.90589904785156,246.8168182373047,246.8168182373047,250.2352294921875,10167800
2010-05-10,261.6716613769531,256.5565490722656,261.0860900878906,261.0860900878906,257.24224853515625,8247700
2010-05-11,260.2001953125,254.36436462402344,254.77978515625,254.77978515625,258.09307861328125,6638500
2010-05-12,256.2762756347656,251.25125122070312,252.9479522705078,252.9479522705078,256.2762756347656,7695800
2010-05-13,261.2612609863281,255.44044494628906,255.69569396972656,255.69569396972656,258.5085144042969,6644900
2010-05-14,255.75074768066406,248.3733673095703,254.01901245117188,254.01901245117188,255.14013671875,8223700
2010-05-17,254.43443298339844,249.42442321777344,254.23924255371094,254.23924255371094,253.64364624023438,5582000
2010-05-18,255.74073791503906,248.78378295898438,249.43443298339844,249.43443298339844,255.2552490234375,5645300
2010-05-19,249.969970703125,244.11412048339844,247.46246337890625,247.46246337890625,248.3783721923828,6884500
2010-05-20,243.0330352783203,237.1371307373047,237.74273681640625,237.74273681640625,242.77777099609375,9816700
2010-05-21,242.74273681640625,232.43243408203125,236.26126098632812,236.26126098632812,234.7647705078125,19362200
2010-05-24,245.14013671875,238.63864135742188,238.81881713867188,238.81881713867188,240.60560607910156,8682500
2010-05-25,238.96395874023438,232.23724365234375,238.77377319335938,238.77377319335938,234.30931091308594,6028700
2010-05-26,245.1251220703125,237.73773193359375,237.9729766845703,237.9729766845703,241.27627563476562,6944200
2010-05-27,246.40139770507812,240.76576232910156,245.47547912597656,245.47547912597656,242.71771240234375,5612500
2010-05-28,246.9719696044922,241.7417449951172,243.0580596923828,243.0580596923828,246.6166229248047,5783800
2010-06-01,245.77577209472656,240.30029296875,241.42642211914062,241.42642211914062,240.45545959472656,5328200
2010-06-02,247.1821746826172,240.97097778320312,246.9319305419922,246.9319305419922,243.58358764648438,5076500
2010-06-03,254.25425720214844,247.59759521484375,253.0530548095703,253.0530548095703,247.80279541015625,7294000
2010-06-04,254.8798828125,248.59860229492188,249.60960388183594,249.60960388183594,250.110107421875,7832700
2010-06-07,250.70570373535156,241.8168182373047,243.0030059814453,243.0030059814453,249.77978515625,7258100
2010-06-08,244.66465759277344,239.00900268554688,242.63262939453125,242.63262939453125,244.16917419433594,5364800
2010-06-09,244.68467712402344,236.23623657226562,237.24725341796875,237.24725341796875,243.85385131835938,5452500
2010-06-10,244.49449157714844,238.1581573486328,243.74874877929688,243.74874877929688,240.42543029785156,5150600
2010-06-11,244.59959411621094,241.05105590820312,244.49449157714844,244.49449157714844,241.49148559570312,3559800
2010-06-14,247.49749755859375,241.8368377685547,241.8368377685547,241.8368377685547,247.48748779296875,4076700
2010-06-15,250.45045471191406,241.33132934570312,249.24424743652344,249.24424743652344,241.7817840576172,8510600
2010-06-16,252.25225830078125,248.3032989501953,250.88587951660156,250.88587951660156,248.3333282470703,4574000
2010-06-17,253.1881866455078,248.59359741210938,250.290283203125,250.290283203125,251.9769744873047,3950600
2010-06-18,251.9869842529297,249.31431579589844,250.2652587890625,250.2652587890625,251.50650024414062,5740000
2010-06-21,250.73573303222656,242.68768310546875,244.52452087402344,244.52452087402344,250.2001953125,5961000
2010-06-22,248.54855346679688,243.1081085205078,243.3683624267578,243.3683624267578,245.1951904296875,4434900
2010-06-23,243.68869018554688,239.31932067871094,241.26626586914062,241.26626586914062,243.68869018554688,4054100
2010-06-24,241.6166229248047,236.8668670654297,237.78778076171875,237.78778076171875,240.070068359375,3783400
2010-06-25,239.06407165527344,235.51551818847656,236.5765838623047,236.5765838623047,238.76876831054688,4485900
2010-06-28,239.01400756835938,234.73974609375,236.27627563476562,236.27627563476562,236.53152465820312,3521000
2010-06-29,232.50750732421875,225.78578186035156,227.35736083984375,227.35736083984375,231.9519500732422,6997100
2010-06-30,229.14414978027344,222.58258056640625,222.69769287109375,222.69769287109375,227.70770263671875,7199100
2010-07-01,224.42442321777344,217.0320281982422,219.9649658203125,219.9649658203125,222.8678741455078,7020100
2010-07-02,221.36135864257812,218.2182159423828,218.49349975585938,218.49349975585938,221.03103637695312,3868100
2010-07-06,224.05905151367188,217.0320281982422,218.2532501220703,218.2532501220703,222.22222900390625,5115000
2010-07-07,225.87086486816406,217.9079132080078,225.32533264160156,225.32533264160156,219.37437438964844,6253100
2010-07-08,228.89389038085938,225.0550537109375,228.50851440429688,228.50851440429688,227.0019989013672,5332400
2010-07-09,236.8668670654297,231.6216278076172,233.97897338867188,233.97897338867188,236.21621704101562,8654300
2010-07-12,239.9599609375,235.77577209472656,238.1531524658203,238.1531524658203,236.42141723632812,6662100
2010-07-13,246.7417449951172,240.38038635253906,244.8448486328125,244.8448486328125,241.36636352539062,7944600
2010-07-14,247.1621551513672,243.47348022460938,245.91590881347656,245.91590881347656,245.1851806640625,6229700
2010-07-15,247.59759521484375,241.5815887451172,247.25726318359375,247.25726318359375,246.11111450195312,9706600
2010-07-16,235.51551818847656,229.989990234375,230.0350341796875,230.0350341796875,234.7947998046875,15633900
2010-07-19,235.06005859375,228.98898315429688,233.3233184814453,233.3233184814453,230.73573303222656,9091400
2010-07-20,241.7367401123047,230.53053283691406,241.03604125976562,241.03604125976562,230.74574279785156,8100800
2010-07-21,243.0930938720703,237.9529571533203,238.98898315429688,238.98898315429688,242.24224853515625,6552600
2010-07-22,244.7347412109375,241.48147583007812,242.64764404296875,242.64764404296875,241.8568572998047,4291100
2010-07-23,245.54054260253906,240.2452392578125,245.2752685546875,245.2752685546875,240.62562561035156,4524200
2010-07-26,245.62062072753906,242.68267822265625,244.729736328125,244.729736328125,244.789794921875,3986400
2010-07-27,248.99899291992188,245.33033752441406,246.56155395507812,246.56155395507812,245.53553771972656,4897400
2010-07-28,247.8728790283203,241.5765838623047,242.41741943359375,242.41741943359375,247.71771240234375,4987000
2010-07-29,244.68467712402344,239.9049072265625,242.73773193359375,242.73773193359375,243.2182159423828,5345600
2010-07-30,243.92391967773438,239.809814453125,242.66766357421875,242.66766357421875,240.0650634765625,4283900
2010-08-02,246.8868865966797,243.71371459960938,245.45045471191406,245.45045471191406,244.73974609375,3713600
2010-08-03,246.47647094726562,243.62362670898438,245.16015625,245.16015625,245.49549865722656,3600900
2010-08-04,253.75375366210938,245.77076721191406,253.4134063720703,253.4134063720703,246.33633422851562,7617300
2010-08-05,254.55455017089844,252.0320281982422,254.30430603027344,254.30430603027344,253.1981964111328,4835900
2010-08-06,253.1231231689453,248.2732696533203,250.36036682128906,250.36036682128906,252.9529571533203,6632300
2010-08-09,253.0030059814453,250.93092346191406,252.9279327392578,252.9279327392578,251.37637329101562,3740600
2010-08-10,253.2532501220703,249.53453063964844,252.1071014404297,252.1071014404297,251.42642211914062,4143800
2010-08-11,249.24925231933594,245.99600219726562,246.11611938476562,246.11611938476562,249.11412048339844,4441500
2010-08-12,247.62261962890625,241.49649047851562,246.25125122070312,246.25125122070312,242.21221923828125,4404700
2010-08-13,245.84083557128906,243.2482452392578,243.4184112548828,243.4184112548828,244.7447509765625,3865500
2010-08-16,245.18017578125,240.49049377441406,243.0380401611328,243.0380401611328,242.0820770263672,2607300
2010-08-17,247.59759521484375,243.2582550048828,245.50550842285156,245.50550842285156,244.50950622558594,3777600
2010-08-18,245.68067932128906,241.01602172851562,241.31631469726562,241.31631469726562,245.46546936035156,5367400
2010-08-19,241.49649047851562,233.85885620117188,234.21922302246094,234.21922302246094,240.74574279785156,7842100
2010-08-20,236.03103637695312,230.74073791503906,231.24124145507812,231.24124145507812,234.21922302246094,7827300
2010-08-23,234.35935974121094,229.09410095214844,232.26727294921875,232.26727294921875,230.98098754882812,5966400
2010-08-24,229.41441345214844,225.68568420410156,225.92091369628906,225.92091369628906,229.07908630371094,5519800
2010-08-25,229.13414001464844,225.2252197265625,227.53753662109375,227.53753662109375,225.2252197265625,5179000
2010-08-26,228.85885620117188,225.44544982910156,225.71571350097656,225.71571350097656,228.2582550048828,3550400
2010-08-27,230.2252197265625,224.04904174804688,229.64463806152344,229.64463806152344,226.50650024414062,4620100
2010-08-30,230.110107421875,226.43643188476562,226.5715789794922,226.5715789794922,229.8048095703125,2460300
2010-08-31,227.66265869140625,224.22422790527344,225.2352294921875,225.2352294921875,225.2802734375,3889700
2010-09-01,232.70269775390625,226.47647094726562,230.39540100097656,230.39540100097656,227.71771240234375,6450100
2010-09-02,232.44744873046875,230.38539123535156,231.8218231201172,231.8218231201172,231.6516571044922,3365000
2010-09-03,236.17617797851562,233.95394897460938,235.38539123535156,235.38539123535156,235.49549865722656,5075700
2010-09-07,234.02902221679688,231.7417449951172,232.43243408203125,232.43243408203125,232.48248291015625,3416300
2010-09-08,236.48648071289062,232.48748779296875,235.52552795410156,235.52552795410156,232.8278350830078,4798700
2010-09-09,240.44044494628906,235.52552795410156,238.3283233642578,238.3283233642578,239.15415954589844,4856300
2010-09-10,240.1351318359375,237.77777099609375,238.3083038330078,238.3083038330078,239.749755859375,3944600
2010-09-13,242.41741943359375,240.0050048828125,241.37637329101562,241.37637329101562,240.69068908691406,4478500
2010-09-14,242.61761474609375,240.2802734375,240.45545959472656,240.45545959472656,241.24624633789062,4428500
2010-09-15,241.18618774414062,239.48948669433594,240.56056213378906,240.56056213378906,240.2152099609375,4800700
2010-09-16,241.46646118164062,239.9449462890625,240.77076721191406,240.77076721191406,240.2152099609375,3935000
2010-09-17,245.84584045410156,240.83082580566406,245.32032775878906,245.32032775878906,242.1171112060547,11271900
2010-09-20,255.46046447753906,246.27627563476562,254.39439392089844,254.39439392089844,246.49649047851562,8798100
2010-09-21,260.250244140625,254.709716796875,256.98699951171875,256.98699951171875,255.0950927734375,8923600
2010-09-22,259.1491394042969,256.0960998535156,258.2582702636719,258.2582702636719,256.6866760253906,5069100
2010-09-23,260.1051025390625,255.90589904785156,256.99700927734375,256.99700927734375,257.56256103515625,4630100
2010-09-24,264.1791687011719,259.389404296875,263.9089050292969,263.9089050292969,261.1311340332031,6707000
2010-09-27,268.6936950683594,264.689697265625,265.470458984375,265.470458984375,264.689697265625,6208500
2010-09-28,267.06207275390625,259.4844970703125,263.8488464355469,263.8488464355469,267.00701904296875,7302000
2010-09-29,266.7367248535156,262.61761474609375,264.1091003417969,264.1091003417969,264.1891784667969,4340000
2010-09-30,266.2012023925781,259.7197265625,263.1581726074219,263.1581726074219,264.8448486328125,6481700
2010-10-01,265.5755615234375,261.7617492675781,263.07305908203125,263.07305908203125,265.2652587890625,4445500
2010-10-04,264.389404296875,259.6846923828125,261.4364318847656,261.4364318847656,262.73773193359375,3877100
2010-10-05,270.270263671875,263.5385437011719,269.3843994140625,269.3843994140625,264.4544677734375,7007100
2010-10-06,270.2452392578125,265.2352294921875,267.44244384765625,267.44244384765625,269.89990234375,5519000
2010-10-07,268.8688659667969,264.8348388671875,265.270263671875,265.270263671875,268.3733825683594,4786800
2010-10-08,269.0690612792969,264.0740661621094,268.4434509277344,268.4434509277344,266.6516418457031,5712600
2010-10-11,272.57257080078125,268.8538513183594,269.689697265625,269.689697265625,269.509521484375,5247300
2010-10-12,273.2682800292969,269.1641540527344,270.9659729003906,270.9659729003906,270.330322265625,7499600
2010-10-13,274.0190124511719,271.4364318847656,271.92193603515625,271.92193603515625,273.7737731933594,6105000
2010-10-14,272.89788818359375,268.8238220214844,270.7357482910156,270.7357482910156,272.36236572265625,13254900
2010-10-15,301.1211242675781,296.0960998535156,301.0260314941406,301.0260314941406,299.9349365234375,29619900
2010-10-18,310.1551513671875,300.5755615234375,309.1641540527344,309.1641540527344,300.5755615234375,14182200
2010-10-19,307.71771240234375,301.7317199707031,304.2192077636719,304.2192077636719,304.729736328125,9166600
2010-10-20,308.9989929199219,304.0540466308594,304.2942810058594,304.2942810058594,304.3743591308594,7043100
2010-10-21,308.3083190917969,303.3033142089844,306.3013000488281,306.3013000488281,306.0610656738281,5835100
2010-10-22,307.71771240234375,305.330322265625,306.5715637207031,306.5715637207031,306.2662658691406,4507600
2010-10-25,312.68267822265625,307.79278564453125,308.5585632324219,308.5585632324219,308.10308837890625,6310400
2010-10-26,310.9259338378906,305.8208312988281,309.609619140625,309.609619140625,306.8568420410156,5020700
2010-10-27,310.310302734375,306.4714660644531,308.5435485839844,308.5435485839844,308.1932067871094,4479300
2010-10-28,310.8108215332031,306.95697021484375,309.599609375,309.599609375,310.3353271484375,4364200
2010-10-29,309.809814453125,306.8017883300781,307.15716552734375,307.15716552734375,308.8438415527344,4552000
2010-11-01,310.6406555175781,305.9109191894531,307.80780029296875,307.80780029296875,308.1731872558594,6168000
2010-11-02,310.310302734375,307.59759521484375,308.10809326171875,308.10809326171875,309.6446533203125,3991200
2010-11-03,311.2262268066406,307.05706787109375,310.400390625,310.400390625,309.0590515136719,6754200
2010-11-04,315.2752685546875,311.3613586425781,312.44744873046875,312.44744873046875,312.63262939453125,7134400
2010-11-05,313.05804443359375,310.8658752441406,312.85284423828125,312.85284423828125,311.90191650390625,3527800
2010-11-08,315.06005859375,311.87689208984375,313.6986999511719,313.6986999511719,312.32232666015625,4198300
2010-11-09,315.7407531738281,310.5655517578125,312.72271728515625,312.72271728515625,315.3153076171875,4469900
2010-11-10,311.8117980957031,309.0640563964844,311.7517395019531,311.7517395019531,311.3513488769531,4989000
2010-11-11,310.2352294921875,307.41241455078125,308.9039001464844,308.9039001464844,310.16015625,4518600
2010-11-12,308.7587585449219,300.9059143066406,301.94696044921875,301.94696044921875,307.30230712890625,6779200
2010-11-15,302.30230712890625,297.32232666015625,298.03302001953125,298.03302001953125,301.8418273925781,6950800
2010-11-16,299.2442321777344,292.01702880859375,292.15216064453125,292.15216064453125,296.6766662597656,6608100
2010-11-17,295.0450439453125,290.9759826660156,292.06707763671875,292.06707763671875,292.79278564453125,4880100
2010-11-18,300.290283203125,294.5745849609375,298.5785827636719,298.5785827636719,294.7947998046875,5174800
2010-11-19,299.2442321777344,295.4654541015625,295.7107238769531,295.7107238769531,298.7987976074219,4590400
2010-11-22,297.01702880859375,291.6666564941406,295.9059143066406,295.9059143066406,294.0290222167969,4368800
2010-11-23,294.7998046875,289.389404296875,291.7967834472656,291.7967834472656,293.7987976074219,4320800
2010-11-24,298.5986022949219,293.8188171386719,297.78277587890625,297.78277587890625,293.9489440917969,4788000
2010-11-26,296.7867736816406,293.7937927246094,295.2952880859375,295.2952880859375,295.5255126953125,2619500
2010-11-29,295.1951904296875,290.2652587890625,291.3463439941406,291.3463439941406,294.8798828125,5713600
2010-11-30,287.44744873046875,276.93194580078125,278.1331481933594,278.1331481933594,287.44744873046875,14220500
2010-12-01,286.0710754394531,281.4814758300781,282.45745849609375,282.45745849609375,281.7817687988281,7500600
2010-12-02,286.95196533203125,282.95794677734375,286.1961975097656,286.1961975097656,284.6146240234375,5090700
2010-12-03,288.5285339355469,284.2842712402344,286.7867736816406,286.7867736816406,285.010009765625,5257100
2010-12-06,291.2912902832031,288.5935974121094,289.469482421875,289.469482421875,290.5755615234375,4183400
2010-12-07,296.7967834472656,293.2933044433594,293.8638610839844,293.8638610839844,295.9309387207031,6078300
2010-12-08,296.5565490722656,292.13714599609375,295.5655517578125,295.5655517578125,296.2812805175781,3510200
2010-12-09,298.08807373046875,294.7947998046875,296.0460510253906,296.0460510253906,297.23724365234375,3734000
2010-12-10,297.29229736328125,295.4404296875,296.4013977050781,296.4013977050781,296.8668518066406,3405900
2010-12-13,301.8017883300781,297.34234619140625,297.60760498046875,297.60760498046875,298.8588562011719,4792200
2010-12-14,299.4444580078125,296.5365295410156,297.75274658203125,297.75274658203125,298.8438415527344,3283300
2010-12-15,298.5235290527344,294.869873046875,295.4454345703125,295.4454345703125,297.39739990234375,4331000
2010-12-16,297.18218994140625,294.3293151855469,296.1511535644531,296.1511535644531,296.7217102050781,3190600
2010-12-17,296.5765686035156,294.1291198730469,295.6957092285156,295.6957092285156,295.7958068847656,6168000
2010-12-20,299.2392272949219,294.6246337890625,297.82781982421875,297.82781982421875,297.62261962890625,3942600
2010-12-21,302.66265869140625,299.1040954589844,301.8368225097656,301.8368225097656,299.5845947265625,3755200
2010-12-22,303.8038024902344,301.94195556640625,303.04803466796875,303.04803466796875,302.30230712890625,2412500
2010-12-23,303.3033142089844,301.3163146972656,302.41741943359375,302.41741943359375,302.97296142578125,2219300
2010-12-27,302.19219970703125,300.050048828125,301.4914855957031,301.4914855957031,301.6716613769531,2413700
2010-12-28,302.23724365234375,299.3042907714844,299.759765625,299.759765625,301.3263244628906,2127400
2010-12-29,301.5065002441406,299.759765625,300.8008117675781,300.8008117675781,301.3013000488281,2036300
2010-12-30,300.9659729003906,298.9939880371094,299.729736328125,299.729736328125,299.2992858886719,1977000
2010-12-31,299.509521484375,296.3113098144531,297.28228759765625,297.28228759765625,298.6686706542969,3075500
2011-01-03,303.09808349609375,298.5385437011719,302.47747802734375,302.47747802734375,298.5385437011719,4725600
2011-01-04,303.3934020996094,300.3603515625,301.3613586425781,301.3613586425781,303.11309814453125,3645300
2011-01-05,305.470458984375,300.3253173828125,304.83984375,304.83984375,300.3353271484375,5059500
2011-01-06,309.5245361328125,305.330322265625,307.05706787109375,307.05706787109375,305.6456604003906,4111400
2011-01-07,309.4344482421875,305.370361328125,308.5285339355469,308.5285339355469,308.2632751464844,4198100
2011-01-10,308.00299072265625,304.5845947265625,307.41241455078125,307.41241455078125,307.70770263671875,3155200
2011-01-11,309.709716796875,307.55755615234375,308.3133239746094,308.3133239746094,309.1641540527344,2875700
2011-01-12,309.9849853515625,307.69268798828125,308.7437438964844,308.7437438964844,309.9849853515625,3262100
2011-01-13,310.1451416015625,307.38739013671875,308.6536560058594,308.6536560058594,308.7937927246094,2665300
2011-01-14,312.44744873046875,308.8488464355469,312.40240478515625,312.40240478515625,309.0090026855469,4726400
2011-01-18,321.3163146972656,312.94793701171875,320.1351318359375,320.1351318359375,313.3433532714844,7226700
2011-01-19,321.8017883300781,315.1451416015625,316.1911926269531,316.1911926269531,321.3813781738281,6805300
2011-01-20,317.35736083984375,311.95697021484375,313.6986999511719,313.6986999511719,316.4214172363281,10960600
2011-01-21,321.1861877441406,305.9859924316406,306.2212219238281,306.2212219238281,320.110107421875,17790900
2011-01-24,306.5515441894531,300.9159240722656,305.8458557128906,305.8458557128906,304.0890808105469,9189200
2011-01-25,310.6556701660156,303.5635681152344,310.2652587890625,310.2652587890625,304.4044189453125,7286300
2011-01-26,311.5565490722656,307.94793701171875,308.5585632324219,308.5585632324219,310.4754638671875,4072100
2011-01-27,310.16015625,306.93194580078125,308.7037048339844,308.7037048339844,309.2542419433594,4034300
2011-01-28,310.490478515625,300.18017578125,300.7958068847656,300.7958068847656,309.8448486328125,8453700
2011-01-31,302.53753662109375,298.07305908203125,300.48046875,300.48046875,302.10211181640625,5604100
2011-02-01,306.98199462890625,301.8568420410156,305.8258361816406,305.8258361816406,302.54754638671875,5485100
2011-02-02,307.47747802734375,304.0690612792969,306.3063049316406,306.3063049316406,305.8058166503906,3517800
2011-02-03,306.0310363769531,303.3683776855469,305.38037109375,305.38037109375,305.0450439453125,2987200
2011-02-04,306.0260314941406,303.6086120605469,305.7958068847656,305.7958068847656,305.38037109375,3098400
2011-02-07,309.5045166015625,304.909912109375,307.45245361328125,307.45245361328125,305.3853759765625,3595600
2011-02-08,310.1251220703125,307.56256103515625,309.49951171875,309.49951171875,307.77276611328125,3386400
2011-02-09,310.0350341796875,306.4764709472656,308.5585632324219,308.5585632324219,308.7437438964844,3681300
2011-02-10,309.0590515136719,306.0860900878906,308.5285339355469,308.5285339355469,307.25726318359375,4664100
2011-02-11,312.81280517578125,306.8067932128906,312.56256103515625,312.56256103515625,307.20220947265625,5174600
2011-02-14,315.1351318359375,310.330322265625,314.389404296875,314.389404296875,311.98199462890625,4251700
2011-02-15,315.3603515625,311.8618469238281,312.38739013671875,312.38739013671875,313.9739685058594,4179800
2011-02-16,313.5635681152344,311.3613586425781,312.42242431640625,312.42242431640625,313.1281433105469,3364600
2011-02-17,313.9389343261719,310.450439453125,312.94293212890625,312.94293212890625,310.9359436035156,2954600
2011-02-18,315.9059143066406,312.40240478515625,315.3553466796875,315.3553466796875,313.3133239746094,6429300
2011-02-22,312.77777099609375,304.1891784667969,305.410400390625,305.410400390625,310.3253173828125,7272500
2011-02-23,307.65765380859375,302.30230712890625,305.9659729003906,305.9659729003906,305.470458984375,5773400
2011-02-24,306.8518371582031,300.9759826660156,304.7147216796875,304.7147216796875,306.0010070800781,5417900
2011-02-25,307.66766357421875,305.0550537109375,305.3253173828125,305.3253173828125,306.2362365722656,3860900
2011-02-28,308.5535583496094,304.3092956542969,307.00701904296875,307.00701904296875,305.3052978515625,4558400
2011-03-01,309.919921875,299.949951171875,300.6806945800781,300.6806945800781,309.1991882324219,6639700
2011-03-02,303.3033142089844,297.89288330078125,300.6957092285156,300.6957092285156,300.2001953125,4049300
2011-03-03,306.0510559082031,302.80279541015625,305.0850830078125,305.0850830078125,303.4934997558594,3886700
2011-03-04,304.7947998046875,300.400390625,300.610595703125,300.610595703125,304.469482421875,6015900
2011-03-07,302.14715576171875,293.7937927246094,296.1261291503906,296.1261291503906,300.5755615234375,6918400
2011-03-08,299.2892761230469,295.3953857421875,296.4514465332031,296.4514465332031,296.7617492675781,4565200
2011-03-09,297.55255126953125,293.1681823730469,296.1811828613281,296.1811828613281,295.7958068847656,4297600
2011-03-10,293.6036071777344,290.0150146484375,290.4404296875,290.4404296875,293.01300048828125,6249900
2011-03-11,290.290283203125,286.95196533203125,288.6436462402344,288.6436462402344,289.3994140625,6057900
2011-03-14,289.4344482421875,284.2942810058594,285.2802734375,285.2802734375,286.6866760253906,5626500
2011-03-15,285.7857971191406,278.02801513671875,285.0650634765625,285.0650634765625,279.0290222167969,8003100
2011-03-16,285.18017578125,275.9159240722656,278.8288269042969,278.8288269042969,284.2892761230469,7589400
2011-03-17,284.7847900390625,280.550537109375,280.9609680175781,280.9609680175781,282.52252197265625,5792800
2011-03-18,284.2792663574219,280.150146484375,280.8108215332031,280.8108215332031,282.60260009765625,6590600
2011-03-21,290.190185546875,284.7947998046875,288.5385437011719,288.5385437011719,285.3953857421875,6035700
2011-03-22,289.9049072265625,286.5415344238281,288.9489440917969,288.9489440917969,288.9239196777344,3770000
2011-03-23,291.5165100097656,286.2862854003906,291.3713684082031,291.3713684082031,287.88287353515625,3628700
2011-03-24,294.489501953125,289.689697265625,293.7387390136719,293.7387390136719,293.00799560546875,4193200
2011-03-25,293.7487487792969,289.909912109375,290.16015625,290.16015625,293.7337341308594,5711000
2011-03-28,292.78778076171875,287.64263916015625,287.96795654296875,287.96795654296875,291.3263244628906,4432300
2011-03-29,291.2362365722656,286.7917785644531,291.1561584472656,291.1561584472656,288.2882995605469,3206300
2011-03-30,293.04302978515625,290.58056640625,291.2112121582031,291.2112121582031,292.48248291015625,2841700
2011-03-31,294.3743591308594,291.1611633300781,293.6736755371094,293.6736755371094,291.7917785644531,4054700
2011-04-01,297.89288330078125,294.6746826171875,296.1961975097656,296.1961975097656,294.6746826171875,5221100
2011-04-04,297.66766357421875,291.8418273925781,294.1341247558594,294.1341247558594,296.7967834472656,4104800
2011-04-05,291.0360412597656,283.12310791015625,284.829833984375,284.829833984375,290.8308410644531,12082900
2011-04-06,287.86785888671875,284.2842712402344,287.37738037109375,287.37738037109375,286.3763732910156,5331200
2011-04-07,290.610595703125,287.38238525390625,290.290283203125,290.290283203125,288.1531677246094,5057900
2011-04-08,292.73773193359375,289.3193054199219,289.3693542480469,289.3693542480469,292.73773193359375,3799700
2011-04-11,289.3393249511719,286.7867736816406,288.9739685058594,288.9739685058594,288.3883972167969,3712600
2011-04-12,288.7437438964844,284.3092956542969,285.590576171875,285.590576171875,287.78778076171875,4167000
2011-04-13,289.0890808105469,286.1611633300781,288.4284362792969,288.4284362792969,288.04302978515625,4134600
2011-04-14,290.0150146484375,286.3363342285156,289.5445556640625,289.5445556640625,287.88287353515625,10901600
2011-04-15,273.1481628417969,265.2952880859375,265.6156005859375,265.6156005859375,272.91790771484375,28059300
2011-04-18,264.0940856933594,259.759765625,263.6836853027344,263.6836853027344,263.4734802246094,10069500
2011-04-19,265.7057189941406,260.7107238769531,261.0260314941406,261.0260314941406,265.240234375,5362800
2011-04-20,263.6736755371094,260.9559631347656,263.1281433105469,263.1281433105469,263.2132263183594,6113800
2011-04-21,264.4044189453125,261.4564514160156,262.81280517578125,262.81280517578125,264.0090026855469,4935200
2011-04-25,263.7637634277344,261.2662658691406,262.78778076171875,262.78778076171875,262.88787841796875,3258300
2011-04-26,268.9889831542969,262.86785888671875,266.6766662597656,266.6766662597656,263.5235290527344,6993000
2011-04-27,269.3243103027344,267.44244384765625,269.1491394042969,269.1491394042969,269.2692565917969,4592200
2011-04-28,269.8948974609375,267.30731201171875,269.2542419433594,269.2542419433594,269.2992858886719,3996000
2011-04-29,272.32232666015625,269.5245361328125,272.32232666015625,272.32232666015625,270.270263671875,8448500
2011-05-02,273.1381530761719,268.8288269042969,269.549560546875,269.549560546875,273.12310791015625,4263100
2011-05-03,271.2762756347656,265.080078125,267.21221923828125,267.21221923828125,268.8338317871094,4158800
2011-05-04,269.769775390625,266.7767639160156,268.1631774902344,268.1631774902344,267.85284423828125,4229700
2011-05-05,269.97998046875,266.0160217285156,267.40240478515625,267.40240478515625,267.19720458984375,3991600
2011-05-06,271.0010070800781,267.85784912109375,267.91790771484375,267.91790771484375,269.3443298339844,4108000
2011-05-09,269.5145263671875,265.8158264160156,269.1091003417969,269.1091003417969,267.76776123046875,3893500
2011-05-10,272.48748779296875,269.0390319824219,271.6015930175781,271.6015930175781,270.270263671875,4081700
2011-05-11,272.04705810546875,267.11212158203125,267.99298095703125,267.99298095703125,270.34033203125,4672900
2011-05-12,268.7387390136719,265.7207336425781,267.79278564453125,267.79278564453125,267.88787841796875,2893700
2011-05-13,268.2282409667969,264.789794921875,265.0400390625,265.0400390625,267.57257080078125,4213100
2011-05-16,263.8988952636719,258.4584655761719,259.469482421875,259.469482421875,263.4184265136719,5910400
2011-05-17,265.8758850097656,257.77276611328125,265.4954833984375,265.4954833984375,257.97296142578125,6600500
